AI_Mod,C_percent,DBE,GFE,MiniDot_Sediment_-1hot-_Bedrock (primarily),MiniDot_Sediment_-1hot-_Gravel/cobble (>2mm),MiniDot_Sediment_-1hot-_Sand,MiniDot_Sediment_-1hot-_Silt/mud (<0.0625mm),NOSC,NPOC_Field_mg_per_L_as_C,N_percent,Percent_Fine_Sand,RA_ms_di,River_Gradient_-1hot-_Relatively flat/gentle gradient (e.g. valleys),River_Gradient_-1hot-_Relatively steep gradient (e.g. mountainous or hilly terrain),delGcox0PerCmol,delGcoxPerCmol,delGd,delGd0,hft_ix_c09,hft_ix_u09,lamO2,lamO20,nli_ix_cav,nli_ix_uav,perc_Carb,perc_ConHC,perc_Lignin,perc_Lipid,perc_Protein,perc_Tannin,pre_mm_uyr,urb_pc_cse,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment
0.152932,3.35,6.085792,77.54486,0.0,1.0,0.0,0.0,-0.6050827,12.92,0.11,19.753212,0.9843672,0.0,1.0,77.54486,-146.27837,-2751.2185,1492.2858,241.0,241.0,0.050585467,0.056748156,4370.0,4400.0,0.028143441,0.051747616,0.24965955,0.14344077,0.3499773,0.035860192,618.0,33.0,-14.92
0.18177567,0.34,6.838198,75.77399,0.0,1.0,0.0,0.0,-0.5429468,8.01,0.1,5.7,2.4226305,1.0,0.0,75.77399,-145.99971,-2836.4902,1501.3151,61.0,34.0,0.048674565,0.054889433,755.0,300.0,0.027655102,0.08138479,0.2801666,0.120609276,0.31040132,0.056629162,627.0,0.0,-1.3
0.13261534,1.56,5.7897925,82.71016,0.0,1.0,0.0,0.0,-0.78632146,25.61,0.14,25.8,0.35089263,0.0,1.0,82.71016,-149.12689,-2962.5618,1664.1348,20.0,20.0,0.042986777,0.048173856,0.0,0.0,0.013840831,0.051903114,0.21366782,0.20069204,0.3866782,0.030276816,448.0,0.0,-35.52
0.18177567,0.23,6.838198,75.77399,0.0,1.0,0.0,0.0,-0.5429468,12.85,0.09,9.1,1.1756035,1.0,0.0,75.77399,-145.99971,-2836.4902,1501.3151,6.0,5.0,0.048674565,0.054889433,0.0,0.0,0.027655102,0.08138479,0.2801666,0.120609276,0.31040132,0.056629162,854.0,0.0,-2.08
0.18177567,0.45,6.838198,75.77399,0.0,1.0,0.0,0.0,-0.5429468,38.7,0.09,27.7,0.95899254,0.0,1.0,75.77399,-145.99971,-2836.4902,1501.3151,17.0,21.0,0.048674565,0.054889433,272.0,100.0,0.027655102,0.08138479,0.2801666,0.120609276,0.31040132,0.056629162,537.0,0.0,-17.33
0.18177567,0.31,6.838198,75.77399,0.0,0.0,1.0,0.0,-0.5429468,20.7,0.1,19.6,2.4204435,1.0,0.0,75.77399,-145.99971,-2836.4902,1501.3151,151.0,35.0,0.048674565,0.054889433,3297.0,300.0,0.027655102,0.08138479,0.2801666,0.120609276,0.31040132,0.056629162,624.0,0.0,-5.14
0.19687933,0.32,7.2802005,74.64975,0.0,1.0,0.0,0.0,-0.5035001,14.81,0.08,7.6,0.19651963,0.0,1.0,74.64975,-145.43155,-2871.841,1503.7139,0.0,0.0,0.048654675,0.05492727,0.0,0.0,0.021999229,0.08375145,0.28598997,0.10806638,0.30605945,0.07024315,832.0,0.0,-3.73
0.17889225,0.19,7.277358,75.984215,0.0,1.0,0.0,0.0,-0.5503234,5.45,0.05,0.0,1.5884004,0.0,1.0,75.984215,-146.41203,-3098.516,1634.8917,320.0,26.0,0.04341076,0.049068604,5198.0,200.0,0.020046007,0.07328294,0.30397633,0.13342096,0.28688794,0.078540914,564.0,34.0,-2.37
0.18586013,2.19,6.60125,74.68259,0.0,0.0,1.0,0.0,-0.50465214,15.42,0.15,27.4,1.6078213,1.0,0.0,74.68259,-145.427,-2705.8318,1418.9031,348.0,48.0,0.050956145,0.05745032,6300.0,300.0,0.029583333,0.08541667,0.30625,0.11708333,0.30541667,0.069583334,446.0,80.0,-2610.28
0.15701382,6.04,6.056497,78.23083,0.0,0.0,0.0,1.0,-0.62915176,34.99,0.1,35.0,1.3740162,1.0,0.0,78.23083,-147.10521,-2760.7976,1502.0178,320.0,46.0,0.04964848,0.05587989,5253.0,500.0,0.0386064,0.062617704,0.24105461,0.15160075,0.33709982,0.037664782,497.0,23.0,-1531.16
0.16177161,0.29,7.086794,79.19669,0.0,1.0,0.0,0.0,-0.6630418,8.31,0.09,20.5,1.1756035,1.0,0.0,79.19669,-147.43623,-3136.4077,1707.768,6.0,5.0,0.042539436,0.04764538,0.0,0.0,0.030303031,0.05312383,0.24429479,0.116722785,0.35353535,0.040778153,854.0,0.0,-3.94
0.16768111,0.21,6.5997376,76.46183,0.0,0.0,1.0,0.0,-0.56708175,9.88,0.09,10.0,1.6474942,1.0,0.0,76.46183,-146.41931,-2829.09,1501.7073,298.0,32.0,0.047994632,0.05412113,4621.0,0.0,0.031496063,0.059930008,0.3048994,0.10892388,0.3158355,0.051618546,346.0,21.0,-4.81
0.1800959,0.78,7.193905,74.72541,0.0,1.0,0.0,0.0,-0.50615466,15.12,0.1,14.1,0.98505527,0.0,1.0,74.72541,-145.55118,-2904.1033,1520.4995,30.0,30.0,0.04816045,0.054384068,63.0,100.0,0.033142857,0.081523806,0.24685714,0.10819048,0.3112381,0.07352381,708.0,0.0,-2.74
0.20406774,38.42,7.008516,72.99321,0.0,0.0,0.0,1.0,-0.4453758,22.0,2.24,0.0,0.9573012,1.0,0.0,72.99321,-144.63939,-2729.5522,1411.7948,6.0,59.0,0.051316872,0.05801612,27.0,1300.0,0.01784266,0.09570154,0.35320356,0.12530413,0.25223035,0.06974858,1436.0,0.0,-50.32
0.12859258,5.86,5.9526396,79.17459,0.0,1.0,0.0,0.0,-0.66226643,10.76,0.09,13.6,0.518435,1.0,0.0,79.17459,-147.51312,-2796.1096,1520.4875,63.0,63.0,0.047109194,0.05283629,690.0,700.0,0.038043477,0.054347824,0.20729813,0.11413044,0.4083851,0.02173913,866.0,0.0,-20.06
0.18177567,0.13,6.838198,75.77399,0.0,0.0,1.0,0.0,-0.5429468,12.35,0.06,4.2,1.6962875,1.0,0.0,75.77399,-145.99971,-2836.4902,1501.3151,87.0,123.0,0.048674565,0.054889433,318.0,1300.0,0.027655102,0.08138479,0.2801666,0.120609276,0.31040132,0.056629162,1243.0,0.0,-1.38
0.18404882,0.71,6.766292,75.04378,0.0,0.0,0.0,1.0,-0.5173255,5.68,0.08,41.7,1.6162773,1.0,0.0,75.04378,-145.78992,-2794.309,1470.6425,258.0,53.0,0.049830012,0.056315366,3235.0,400.0,0.03011236,0.08988764,0.28179777,0.14067416,0.27865168,0.06426966,441.0,7.0,-20.32
0.19036224,5.95,6.4336243,75.88096,0.0,1.0,0.0,0.0,-0.5467004,31.55,0.23,52.9,0.9843672,0.0,1.0,75.88096,-146.07356,-2741.9597,1465.7837,241.0,241.0,0.051095843,0.057751194,4370.0,4400.0,0.02434543,0.09232889,0.2857143,0.16031235,0.28158015,0.053743683,618.0,33.0,-110.45
0.21237455,6.46,7.197327,71.26063,0.0,0.0,0.0,1.0,-0.3845834,9.79,0.29,38.0,0.3659661,1.0,0.0,71.26063,-143.9016,-2675.4666,1357.3903,230.0,230.0,0.05352515,0.060663383,2453.0,2500.0,0.032232706,0.11006289,0.3384434,0.10102201,0.25,0.07783019,972.0,0.0,-41.92
0.20779513,0.23,7.3106666,73.40494,1.0,0.0,0.0,0.0,-0.45982242,9.26,0.07,3.8,0.7141367,0.0,1.0,73.40494,-144.84752,-2777.709,1429.8392,45.0,45.0,0.049732827,0.056062575,507.0,500.0,0.016888889,0.10755555,0.27644444,0.108444445,0.28844443,0.084,762.0,0.0,-5.64
0.20820603,0.6,7.1451845,72.43648,0.0,0.0,1.0,0.0,-0.4258412,11.3,0.15,14.3,1.0938498,1.0,0.0,72.43648,-144.53348,-2730.0203,1389.916,362.0,199.0,0.050432444,0.05707817,5506.0,2900.0,0.018207954,0.12601821,0.25491136,0.1149976,0.29324389,0.09535218,1232.0,19.0,-43.06
0.18177567,0.67,6.838198,75.77399,0.0,1.0,0.0,0.0,-0.5429468,41.86,0.09,13.2,0.49185154,1.0,0.0,75.77399,-145.99971,-2836.4902,1501.3151,243.0,244.0,0.048674565,0.054889433,3110.0,3100.0,0.027655102,0.08138479,0.2801666,0.120609276,0.31040132,0.056629162,1137.0,0.0,-14.69
0.18177567,2.68,6.838198,75.77399,0.0,0.0,1.0,0.0,-0.5429468,23.29,0.19,7.1,1.3413175,1.0,0.0,75.77399,-145.99971,-2836.4902,1501.3151,231.0,109.0,0.048674565,0.054889433,1927.0,1100.0,0.027655102,0.08138479,0.2801666,0.120609276,0.31040132,0.056629162,931.0,0.0,-73.45
0.19115748,1.0,7.1215916,75.30522,0.0,1.0,0.0,0.0,-0.5264989,22.13,0.09,4.3,0.19651963,0.0,1.0,75.30522,-145.58302,-2871.3992,1517.0021,0.0,0.0,0.0486496,0.054865666,0.0,0.0,0.020633752,0.08658806,0.26897568,0.1293294,0.3091378,0.06558585,832.0,0.0,-46.77
0.17163943,4.55,6.5326796,81.43272,0.0,0.0,1.0,0.0,-0.7414989,37.02,0.16,19.3,0.5840994,0.0,1.0,81.43272,-148.70886,-3043.3008,1700.141,23.0,23.0,0.043520562,0.04905915,481.0,500.0,0.015522876,0.066176474,0.2761438,0.20996732,0.31944445,0.02369281,630.0,0.0,-1413.77
0.14923678,0.52,6.375908,79.53789,0.0,1.0,0.0,0.0,-0.67501366,10.32,0.08,22.2,0.9287875,1.0,0.0,79.53789,-147.42923,-2954.11,1626.8943,150.0,106.0,0.046328876,0.051938727,1470.0,1400.0,0.029047417,0.041435283,0.2473302,0.14908159,0.33959848,0.026484407,224.0,0.0,-5.77
0.18858995,1.7,6.791174,75.91274,0.0,1.0,0.0,0.0,-0.54781556,20.39,0.09,7.0,1.0041054,0.0,1.0,75.91274,-146.17358,-2760.1353,1461.5573,90.0,65.0,0.04957243,0.055928625,1083.0,700.0,0.025932666,0.07461329,0.30937216,0.10873521,0.311192,0.0477707,621.0,0.0,-82.62
0.15464276,0.48,6.1068945,78.047165,0.0,1.0,0.0,0.0,-0.6227075,16.05,0.11,6.2,2.4204435,1.0,0.0,78.047165,-146.72533,-2743.4365,1492.3116,151.0,35.0,0.050121132,0.056180447,3297.0,300.0,0.029930519,0.05398183,0.24318546,0.13094603,0.3554249,0.036878675,624.0,0.0,-16.74
0.17964277,0.64,6.9376335,74.52374,0.0,1.0,0.0,0.0,-0.49907872,8.6,0.12,13.5,0.4413204,0.0,1.0,74.52374,-145.4774,-2855.8965,1488.013,44.0,44.0,0.04805389,0.05417314,234.0,200.0,0.02819308,0.07646305,0.2819308,0.07902606,0.32165742,0.073900044,1162.0,0.0,-1.78
0.17239211,0.44,6.617003,77.3811,0.0,0.0,1.0,0.0,-0.599337,11.01,0.1,16.5,0.8723513,1.0,0.0,77.3811,-146.66655,-2844.1943,1527.8267,30.0,28.0,0.04802563,0.054067355,68.0,0.0,0.034349505,0.06440532,0.27908975,0.124087594,0.3168742,0.039072562,399.0,0.0,-22.89
0.1975076,1.2,7.813783,73.32944,0.0,1.0,0.0,0.0,-0.4571733,7.76,0.12,13.2,0.43223512,0.0,1.0,73.32944,-145.2029,-3040.5752,1562.0958,57.0,57.0,0.04574281,0.051802557,544.0,500.0,0.027859237,0.08914956,0.32961878,0.09237537,0.26891497,0.08504399,691.0,0.0,-7.65
0.16148576,0.25,6.5197024,78.838745,0.0,1.0,0.0,0.0,-0.6504823,8.27,0.1,6.5,2.4226305,1.0,0.0,78.838745,-147.36526,-2954.851,1617.5026,61.0,34.0,0.04661604,0.052419137,755.0,300.0,0.031085815,0.06567425,0.23511383,0.14185639,0.34194395,0.035464097,627.0,0.0,-0.75
0.16339335,0.21,6.915527,77.33648,0.0,0.0,0.0,1.0,-0.59777117,10.82,0.08,3.3,1.7309611,1.0,0.0,77.33648,-146.92017,-2967.6143,1581.7399,207.0,136.0,0.045119952,0.050794266,2810.0,1700.0,0.027353179,0.062349156,0.2530169,0.109814964,0.34754625,0.051890586,1203.0,0.0,-1.72
0.18177567,1.17,6.838198,75.77399,0.0,0.0,1.0,0.0,-0.5429468,69.56,0.1,20.1,1.1103092,0.0,1.0,75.77399,-145.99971,-2836.4902,1501.3151,3.0,3.0,0.048674565,0.054889433,0.0,0.0,0.027655102,0.08138479,0.2801666,0.120609276,0.31040132,0.056629162,818.0,0.0,-10.36
0.16207318,0.25,6.5686197,77.01911,0.0,0.0,1.0,0.0,-0.5866354,8.99,0.1,13.1,0.76588064,1.0,0.0,77.01911,-146.4382,-2872.3235,1541.7751,64.0,99.0,0.048105296,0.054155763,2464.0,1500.0,0.032767925,0.055512723,0.2617579,0.11256746,0.35080957,0.048188128,834.0,0.0,-61.3
0.22138445,3.86,7.168878,74.797676,0.0,1.0,0.0,0.0,-0.5086903,16.35,0.2,13.7,0.32024547,0.0,1.0,74.797676,-145.6304,-2784.7432,1460.5977,23.0,23.0,0.049650338,0.056037094,53.0,100.0,0.021310816,0.14314435,0.2778448,0.11741053,0.28990752,0.04020909,667.0,0.0,-115.73
0.15529595,0.18,6.182065,78.82232,0.0,0.0,1.0,0.0,-0.649906,21.2,0.06,26.2,2.4204435,1.0,0.0,78.82232,-147.13959,-2841.6372,1555.5474,151.0,35.0,0.047934897,0.053724166,3297.0,300.0,0.0317029,0.05615942,0.24139492,0.14356884,0.3446558,0.04438406,624.0,0.0,-2.89
0.1538797,0.69,6.3936524,76.94856,0.0,1.0,0.0,0.0,-0.5841602,11.1,0.1,10.1,0.74152076,0.0,1.0,76.94856,-146.21715,-2785.022,1490.8721,111.0,111.0,0.04933773,0.05531262,1711.0,1700.0,0.036475603,0.06063477,0.22027475,0.11937471,0.34343913,0.046423495,1527.0,0.0,-4.62
0.21070433,0.58,7.7104707,73.6468,0.0,1.0,0.0,0.0,-0.46830866,15.72,0.06,30.1,0.09478183,1.0,0.0,73.6468,-145.69533,-2953.447,1515.6837,357.0,357.0,0.04556304,0.051767476,6279.0,6300.0,0.01054111,0.101897396,0.34082922,0.108924806,0.25298664,0.101897396,307.0,15.0,-2.21
0.18177567,3.18,6.838198,75.77399,0.0,1.0,0.0,0.0,-0.5429468,37.71,0.21,19.753212,0.5886826,1.0,0.0,75.77399,-145.99971,-2836.4902,1501.3151,14.0,11.0,0.048674565,0.054889433,0.0,0.0,0.027655102,0.08138479,0.2801666,0.120609276,0.31040132,0.056629162,230.0,0.0,-2727.43
0.18177567,2.7297258,6.838198,75.77399,0.0,1.0,0.0,0.0,-0.5429468,17.296045,0.1926484,19.753212,0.518435,0.0,1.0,75.77399,-145.99971,-2836.4902,1501.3151,63.0,63.0,0.048674565,0.054889433,690.0,700.0,0.027655102,0.08138479,0.2801666,0.120609276,0.31040132,0.056629162,866.0,0.0,-26.93
0.18126038,4.07,6.3910418,78.282166,0.0,1.0,0.0,0.0,-0.63095313,32.15,0.17,3.9,0.950339,1.0,0.0,78.282166,-146.78412,-2749.0642,1497.8262,297.0,297.0,0.049577117,0.05561677,5284.0,5300.0,0.02365375,0.07297433,0.27428284,0.14947157,0.32310015,0.028686462,989.0,35.0,-47.16
0.18177567,1.19,6.838198,75.77399,0.0,1.0,0.0,0.0,-0.5429468,17.296045,0.12,14.7,0.77144045,1.0,0.0,75.77399,-145.99971,-2836.4902,1501.3151,152.0,109.0,0.048674565,0.054889433,2079.0,1500.0,0.027655102,0.08138479,0.2801666,0.120609276,0.31040132,0.056629162,906.0,0.0,-2260.74
0.24999097,1.28,9.015586,68.62191,0.0,1.0,0.0,0.0,-0.29199693,17.69,0.13,8.7,0.6822951,1.0,0.0,68.62191,-143.14867,-2980.6746,1440.9548,25.0,25.0,0.04660488,0.052950677,15.0,0.0,0.009918527,0.15125753,0.35246193,0.078285515,0.209706,0.12894085,227.0,0.0,-5.69
0.20523232,5.97,7.1488166,73.6074,0.0,0.0,0.0,1.0,-0.46692634,14.2,0.46,10.9,1.3345326,1.0,0.0,73.6074,-145.18011,-2734.1428,1416.9863,69.0,101.0,0.051537596,0.05839082,621.0,1300.0,0.037304454,0.08383474,0.38788608,0.10669876,0.23505816,0.048937023,1086.0,0.0,-2907.84
0.19221525,0.17,7.0088143,74.64705,0.0,0.0,1.0,0.0,-0.5034052,10.74,0.08,19.2,1.6962875,1.0,0.0,74.64705,-145.24629,-2803.9602,1472.9579,87.0,123.0,0.049800936,0.056035507,318.0,1300.0,0.028445512,0.09214743,0.2664263,0.102964744,0.31129807,0.06330128,1243.0,0.0,-9.4
0.20216545,1.87,7.0318074,75.87889,0.0,1.0,0.0,0.0,-0.54662776,15.26,0.16,12.9,0.32024547,0.0,1.0,75.87889,-146.22667,-2818.6814,1493.0027,23.0,23.0,0.04912882,0.055534977,53.0,100.0,0.023614459,0.1113253,0.26650602,0.11373494,0.32433736,0.036626507,667.0,0.0,-27.46
0.15065517,4.7,7.0338984,78.20567,0.0,1.0,0.0,0.0,-0.6282694,6.38,0.13,18.4,0.518435,1.0,0.0,78.20567,-147.03029,-3131.3662,1697.8834,63.0,63.0,0.04452152,0.05005916,690.0,700.0,0.038628303,0.05045329,0.24793063,0.11903823,0.3441072,0.031927474,866.0,0.0,-9.12
0.20921199,0.21,7.421913,71.11462,0.0,0.0,1.0,0.0,-0.37946022,11.13,0.05,12.4,1.0938498,1.0,0.0,71.11462,-144.02856,-2760.571,1380.8589,362.0,199.0,0.05007069,0.056690075,5506.0,2900.0,0.022894522,0.12264922,0.26410466,0.09403107,0.2767784,0.1156991,1232.0,19.0,-15.66
0.18098323,11.14,6.3881416,74.317245,0.0,0.0,0.0,1.0,-0.49183312,22.25,0.87,10.8,0.6336994,1.0,0.0,74.317245,-145.36542,-2582.2888,1351.2437,254.0,254.0,0.053856347,0.06102033,3032.0,3000.0,0.023418037,0.07075237,0.33283508,0.122571,0.2929746,0.054309916,1072.0,0.0,-81.84
0.16262747,0.82,6.416074,80.17547,0.0,1.0,0.0,0.0,-0.69738495,13.79,0.15,14.5,1.165263,1.0,0.0,80.17547,-148.39288,-2988.8987,1640.9164,85.0,69.0,0.04359103,0.04919107,697.0,700.0,0.012091039,0.056187768,0.28947368,0.17211948,0.3221906,0.042674255,986.0,0.0,-24.54
0.2191295,0.3,7.6025953,70.29178,0.0,0.0,1.0,0.0,-0.35058874,9.21,0.09,17.3,0.08336684,1.0,0.0,70.29178,-143.7772,-2736.2915,1353.3066,122.0,123.0,0.0510671,0.05784684,1007.0,1000.0,0.031224655,0.13949716,0.26845095,0.06528792,0.28467155,0.10016221,1058.0,0.0,-3.97
0.16830085,0.41,6.3274627,79.3875,0.0,0.0,1.0,0.0,-0.6697366,26.33,0.09,13.2,0.8723513,1.0,0.0,79.3875,-147.39467,-2894.8516,1596.5146,30.0,28.0,0.04745849,0.053380203,68.0,0.0,0.023665382,0.06439185,0.24380848,0.1744634,0.3296643,0.024215741,399.0,0.0,-79.59
0.13932584,0.28,5.756372,79.33572,0.0,0.0,1.0,0.0,-0.66792,30.38,0.07,6.9,0.19651963,0.0,1.0,79.33572,-147.8682,-2743.0283,1490.0425,0.0,0.0,0.0470951,0.053059895,0.0,0.0,0.019490255,0.046476763,0.26461768,0.16491754,0.35532233,0.047976013,832.0,0.0,-10.64
0.17735359,2.48,6.777439,74.51176,0.0,1.0,0.0,0.0,-0.49865824,7.86,0.12,18.0,0.48968044,1.0,0.0,74.51176,-145.27875,-2760.481,1441.3549,44.0,44.0,0.050149627,0.056493893,0.0,0.0,0.034843206,0.059668988,0.315331,0.087543555,0.3066202,0.06837979,880.0,0.0,-42.8
0.21075675,0.27,8.526316,72.45951,0.0,1.0,0.0,0.0,-0.42664936,8.54,0.1,17.2,1.5884004,0.0,1.0,72.45951,-144.94122,-3070.4453,1543.86,320.0,26.0,0.044648144,0.05063976,5198.0,200.0,0.024366472,0.119233266,0.28589994,0.0948668,0.2751787,0.08544509,564.0,34.0,-21.63
0.15702915,0.28,6.0039506,80.28263,0.0,0.0,1.0,0.0,-0.701145,25.55,0.09,14.5,0.8723513,1.0,0.0,80.28263,-147.88782,-2865.0657,1588.7126,30.0,28.0,0.0471047,0.052921318,68.0,0.0,0.027654322,0.07209876,0.22814815,0.18469135,0.3417284,0.02271605,399.0,0.0,-33.5
0.19170034,0.41,7.3813343,73.13872,0.0,1.0,0.0,0.0,-0.45048138,11.5,0.09,6.3,0.7669842,1.0,0.0,73.13872,-144.87375,-2920.2446,1506.1256,79.0,79.0,0.048273336,0.054544117,781.0,800.0,0.028800583,0.097338684,0.2566533,0.09369304,0.29784906,0.08713088,1178.0,0.0,-2.7
0.18177567,0.46,6.838198,75.77399,0.0,0.0,1.0,0.0,-0.5429468,95.44,0.09,9.8,0.19651963,0.0,1.0,75.77399,-145.99971,-2836.4902,1501.3151,0.0,0.0,0.048674565,0.054889433,0.0,0.0,0.027655102,0.08138479,0.2801666,0.120609276,0.31040132,0.056629162,832.0,0.0,-15.32
0.20423128,0.2,7.5081472,72.372055,0.0,0.0,1.0,0.0,-0.42358097,5.49,0.08,38.3,1.951214,1.0,0.0,72.372055,-144.8371,-2874.487,1461.2695,53.0,91.0,0.04804548,0.05445997,535.0,1000.0,0.029935582,0.10306934,0.33232284,0.071618035,0.2728306,0.08639636,1439.0,0.0,-4.81
0.19498311,0.53,6.861565,73.37676,0.0,0.0,1.0,0.0,-0.45883366,12.36,0.1,12.9,0.1533888,1.0,0.0,73.37676,-144.91455,-2706.5037,1394.7946,251.0,251.0,0.051185865,0.05778476,3118.0,3100.0,0.030524505,0.10060189,0.26440242,0.09372313,0.30567497,0.08125538,1243.0,0.0,-18.6
0.18037954,0.29,7.1278844,75.81304,0.0,1.0,0.0,0.0,-0.5443172,9.2,0.09,16.5,0.82581204,0.0,1.0,75.81304,-145.98434,-2973.772,1575.9662,49.0,49.0,0.04666075,0.05255792,6.0,0.0,0.02737583,0.07704341,0.25694174,0.10050841,0.33515838,0.06140008,1167.0,0.0,-0.99
0.20298067,1.08,7.7349544,72.66807,0.0,1.0,0.0,0.0,-0.43396723,9.27,0.16,12.6,0.84054804,0.0,1.0,72.66807,-144.79823,-2889.493,1477.5466,87.0,87.0,0.048509765,0.054954294,1152.0,1200.0,0.028696692,0.09645277,0.31725788,0.097648464,0.26026306,0.0801116,543.0,1.0,-11.52
0.16083635,0.67,6.6078277,75.858505,0.0,0.0,0.0,1.0,-0.5459125,10.34,0.13,18.3,2.41895,1.0,0.0,75.858505,-145.96855,-2831.3618,1503.2792,70.0,34.0,0.049804624,0.056046832,646.0,300.0,0.05830671,0.053514376,0.2755591,0.111821085,0.307508,0.05391374,626.0,0.0,-22.07
0.1962818,2.7297258,7.4568105,71.98298,0.0,1.0,0.0,0.0,-0.4099291,10.62,0.1926484,5.8,1.0141418,0.0,1.0,71.98298,-144.25842,-2834.1548,1431.3162,48.0,48.0,0.048934814,0.055286933,269.0,300.0,0.019933555,0.10340532,0.26536545,0.08928572,0.29900333,0.1108804,1206.0,0.0,-2.41
0.17993416,0.49,6.2911663,76.71963,0.0,0.0,1.0,0.0,-0.57612723,26.63,0.09,34.5,1.6962875,1.0,0.0,76.71963,-146.16566,-2713.3547,1459.8878,87.0,123.0,0.050939586,0.05733252,318.0,1300.0,0.016961131,0.077738516,0.2522968,0.14770319,0.31590107,0.058657244,1243.0,0.0,-12.16
0.1770136,0.49,6.371924,75.68653,0.0,1.0,0.0,0.0,-0.5398784,16.47,0.09,21.6,1.1178274,1.0,0.0,75.68653,-145.62556,-2661.7249,1417.0753,103.0,55.0,0.052298833,0.058876283,852.0,600.0,0.020693513,0.07270694,0.25223714,0.12024608,0.3344519,0.054809842,1129.0,0.0,-15.34
0.1988408,2.26,7.229405,73.61587,0.0,1.0,0.0,0.0,-0.46722335,4.0,0.13,38.1,1.2910746,1.0,0.0,73.61587,-145.28638,-2878.2644,1489.8386,30.0,29.0,0.04835929,0.054715056,566.0,300.0,0.028774142,0.109578244,0.26803312,0.07765077,0.31415057,0.07370911,624.0,0.0,-4.28
0.17490056,0.38,7.708701,77.68834,0.0,1.0,0.0,0.0,-0.61011726,5.22,0.12,14.3,1.1756035,1.0,0.0,77.68834,-146.89986,-3255.4392,1749.7496,6.0,5.0,0.04200757,0.047205053,0.0,0.0,0.026796974,0.05327869,0.27175283,0.097099625,0.3379571,0.049810845,854.0,0.0,-1.77
0.20457762,1.27,7.2565656,72.676414,0.0,1.0,0.0,0.0,-0.43426016,22.51,0.14,3.0,1.0141418,0.0,1.0,72.676414,-144.6608,-2746.1099,1398.2136,48.0,48.0,0.05009459,0.056617357,269.0,300.0,0.021717172,0.103535354,0.2641414,0.114646465,0.28181818,0.11111111,1206.0,0.0,-4.24
0.20999181,1.69,7.524884,74.7787,0.0,1.0,0.0,0.0,-0.5080245,28.03,0.19,7.8,0.5717157,1.0,0.0,74.7787,-145.95413,-2946.0625,1534.2014,28.0,28.0,0.04555238,0.051617786,0.0,0.0,0.009259259,0.106481485,0.30787036,0.14756945,0.25578704,0.08506945,225.0,0.0,-8.26
0.2226282,11.7,7.4987707,72.064804,0.0,0.0,0.0,1.0,-0.41280025,17.25,0.75,20.9,0.542723,1.0,0.0,72.064804,-144.33174,-2763.816,1411.0497,320.0,320.0,0.051317118,0.058195997,3717.0,3700.0,0.027868852,0.12622951,0.31106558,0.09467213,0.2659836,0.061065573,820.0,0.0,-1953.6
0.23255385,8.57,7.3905377,71.70917,0.0,0.0,0.0,1.0,-0.40032178,24.75,0.48,43.6,1.0511413,1.0,0.0,71.70917,-144.26883,-2641.0476,1330.9143,302.0,310.0,0.052095417,0.058913693,4323.0,4700.0,0.015913978,0.14408602,0.31225806,0.09806452,0.2683871,0.07483871,1142.0,0.0,-82.36
0.1607071,2.69,6.1665854,79.3933,0.0,1.0,0.0,0.0,-0.66994035,22.9,0.24,34.2,1.1178274,1.0,0.0,79.3933,-147.27438,-2815.4224,1547.4905,103.0,55.0,0.048169713,0.05398908,852.0,600.0,0.020517832,0.060576454,0.24963361,0.16365413,0.34636053,0.028822668,1129.0,0.0,-50.95
0.18177567,0.59,6.838198,75.77399,1.0,0.0,0.0,0.0,-0.5429468,33.13,0.11,8.1,0.7141367,0.0,1.0,75.77399,-145.99971,-2836.4902,1501.3151,45.0,45.0,0.048674565,0.054889433,507.0,500.0,0.027655102,0.08138479,0.2801666,0.120609276,0.31040132,0.056629162,762.0,0.0,-17.98
0.17740959,1.04,6.535976,75.54272,0.0,1.0,0.0,0.0,-0.5348321,13.1,0.11,11.7,0.33924344,1.0,0.0,75.54272,-145.57352,-2750.0051,1457.1466,215.0,215.0,0.04995549,0.05612762,3434.0,3400.0,0.027143473,0.0874623,0.23955192,0.10857389,0.34510988,0.05730289,1360.0,0.0,-36.16
0.25021023,7.25,7.7267494,70.840416,0.0,0.0,0.0,1.0,-0.36983925,21.83,0.41,32.1,1.0511413,1.0,0.0,70.840416,-143.92416,-2697.1802,1353.039,302.0,310.0,0.05171642,0.058623087,4323.0,4700.0,0.015943313,0.159876,0.32196635,0.099202834,0.23693535,0.07971656,1142.0,0.0,-77.62
0.17001623,0.51,7.0989914,75.580246,0.0,0.0,0.0,1.0,-0.5361489,11.85,0.11,22.1,1.3367934,1.0,0.0,75.580246,-146.13069,-2967.399,1566.6385,238.0,42.0,0.04694921,0.053032443,2357.0,300.0,0.0377288,0.059768397,0.2831528,0.103100486,0.30519238,0.06723945,315.0,0.0,-22.83
0.15744649,0.47,6.6732025,78.047455,0.0,1.0,0.0,0.0,-0.62271786,15.31,0.09,8.0,0.74152076,0.0,1.0,78.047455,-146.76575,-2950.917,1602.9976,111.0,111.0,0.046753567,0.052520834,1711.0,1700.0,0.027652087,0.062342886,0.21568628,0.1287079,0.36349925,0.039718453,1527.0,0.0,-1.45
